University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
University of Western Australia,Australia,MKTG1203,Introduction to marketing,MKTG2501,Introduction to marketing
University of Western Australia,Australia,FINA3324,Investment analysis,FINA2320,Investments and portfolio analysis (mutually exclusive courses: STAT3609 and STAT3952)
University of Western Australia,Australia,JAPN1401,Japanese I,N/A,Elective
University of Western Australia,Australia,JAPN1401,Japanese I,N/A,Elective
University of Western Australia,Australia,PHIL1001,Justice and contemporary ethics,N/A,Elective
University of Western Australia,Australia,PHIL1001,Justice and contemporary ethics,N/A,Elective
University of Western Australia,Australia,PHIL1001,Justice and contemporary ethics,PHIL1012,Mind and knowledge: an introduction to philosophy
University of Western Australia,Australia,EDUC1102,Learning effectively: improving your learning and the learning of others,N/A,Elective
University of Western Australia,Australia,ECON1102,Macroeconomics: money and finance,ECON1220,Introductory Macroeconomics
University of Western Australia,Australia,ECON2234,Macroeconomics: policy and applications,ECON2220,Intermediate macroeconomics
University of Western Australia,Australia,MKTG2305,Marketing research,MKTG3502,Marketing research
University of Western Australia,Australia,ECON3272,Mathematics for economics,ECON2285,Mathematical economics
University of Western Australia,Australia,ECON2233	,Microeconomics: policy and applications,ECON2210,Intermediate microeconomics
University of Western Australia,Australia,ECON2270,Middle East economics,ECONxxxx,Elective
University of Western Australia,Australia,ECON2210,Monetary economics,ECON0207,Monetary economics
University of Western Australia,Australia,ECON3350,"Money, banking and financial markets",FINAxxxx,Elective
University of Western Australia,Australia,MATH1011,Multivariable calculus,N/A,Elective
University of Western Australia,Australia,MGKT1135,Organisational behavior,MGMT3405,Organizational behavior
University of Western Australia,Australia,SSEH1103,Physical exercise and health,N/A,Elective
University of Western Australia,Australia,CITS3200,Professional computing,CSISxxxx,Elective
University of Western Australia,Australia,CITS1002,Programming and systems,CSIS0230,Principles of operating system
University of Western Australia,Australia,INMT2232,Project management,BUSI0060,Information systems development and project
University of Western Australia,Australia,INMT2232,Project management,IIMT3603,Project management
University of Western Australia,Australia,ECON1111,Quantitative methods for business and economics,BUSIxxxx,Elective
University of Western Australia,Australia,FINA2205,Quantitative methods for finance,FINAxxxx,Elective
University of Western Australia,Australia,MKTG3311,Service marketing,MKTG3525,Services maketing
University of Western Australia,Australia,EMPL1206,Social psychology work,N/A,Elective
University of Western Australia,Australia,MGMT3347,Strategic management,STRA4701,Strategic management
University of Western Australia,Australia,MKTG3306,Strategic marketing,MKTG3531,Strategic marketing management
University of Western Australia,Australia,ACCT2331,Taxation,BUSIxxxx,Elective
University of Western Australia,Australia,POLS1101,The liberal democratic state,N/A,Elective
McGill University,Canada,ACCT453,Advanced Financial Accounting,ACCT4104,Advanced Financial Accounting
McGill University,Canada,MATH314,Advanced calculus,MATH1211,Multivariable calculus
McGill University,Canada,ECON452,"Advanced economic theory, honours",ECONxxxx,Elective
McGill University,Canada,ACCT4543,Advanced financial accounting,ACCT4104,Advanced financial accounting
McGill University,Canada,FINE435,Advanced topics in finance,FINAxxxx,Elective
McGill University,Canada,COMP360,Algorithm Design ,COMP3250,Design and Analysis of Algorithms
McGill University,Canada,COMP 251,Algorithms and Data Structures,COMP2119,Introduction to Data Structures and Algorithms
McGill University,Canada,MATH243,Analysis 2,MATH2241,Introduction to mathematical analysis
McGill University,Canada,FINE443,Applied corporate finance,FINA2311,Case studies in corporate finance
McGill University,Canada,COMP551	,Applied machine learning,STAT3612,Data mining
McGill University,Canada,COMP551,Applied machine learning,COMP3314,Machine learning
McGill University,Canada,FINE452,Applied quantitative finance,FINAxxxx,Elective (Advanced Level)
McGill University,Canada,CEFN102,Basic French,N/A,Elective
McGill University,Canada,FRSL101D1,Beginner's French,FREN1001,French I.1
McGill University,Canada,FRSL101	,Beginner's French,FREN1001,French I.1
McGill University,Canada,FINE 446,Behavioural Finance,FINA3381,Behavioural Finance
McGill University,Canada,MRKT438,Brand management,BUSI3512,Developing marketing competence through branding
McGill University,Canada,MGCR271	,Business Statistics,ECON1280,Analysis of economic data
McGill University,Canada,BUSA364,Business law I,BUSI1001,Business law
McGill University,Canada,FINE 442,Capital markets and Institutions,FINA2330,Financial markets and institutions
McGill University,Canada,MRKT 452,Consumer Behaviour,MKTG3501,Consumer Behaviour
McGill University,Canada,POLI380,Contemporary Chinese Politics,POLI3022,Contemporary Chinese Politics
McGill University,Canada,FINE342,Corporate finance,FINA2312,Advanced corporate finance
McGill University,Canada,ORGB380,Cross-cultural Management ,MGMT3404,Cross-cultural Management 
McGill University,Canada,ECON219,Current economic problems: Topics,ECON2292,Current economic affairs
McGill University,Canada,ECON434,Current economics problems,ECON2292,Current economic affairs
McGill University,Canada,INSY 442,Data Analysis and Visualization,IIMT3643,Data visualization and visual analytics
McGill University,Canada,INSY 336	,Data Handling and Coding for Analytics,IIMT2602,Business Programming
McGill University,Canada,COMP421 ,Database Systems,COMP3278,Introduction to database management systems
McGill University,Canada,INSY 341,Developing Business Applications,IIMTxxxx,Elective (Advanced Level)
McGill University,Canada,SOCI  254	,Development & Underdevelopment,GEOGxxxx,Elective (Introductory Level)
McGill University,Canada,INSY432,Digital Business Models,IIMT4602,Digital Innovation
McGill University,Canada,MATH 240,Discrete Structures,COMP2121,Discrete Mathematics 
McGill University,Canada,MATH340	,Discrete structures  2,MATH3600,Discrete mathematics
McGill University,Canada,POLI 380,Domestic Politics in Contemporary China,POLI3022,Contemporary Chinese Politics
McGill University,Canada,ECON326   ,Ecological Economics,ECONxxxx Elective (Advanced),
McGill University,Canada,ECON468,Econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
McGill University,Canada,"ECON227
",Economic Statistics,ECON1280,Analysis of Economic Data
McGill University,Canada,ECON313,Economic development 1,ECON2262,Economic development
McGill University,Canada,ECON447,Economics of information and uncertainty,ECON2215,Uncertainty and information
McGill University,Canada,ECON447	,Economics of information and uncertainty,ECON3215,Uncertainty and information
McGill University,Canada,"ECON225
",Economics of the Environment,ECON3232,Environmental economics
McGill University,Canada,FRSL206,Elementary French,FREN2001,French II.1
McGill University,Canada,LAWG426,Evidence (criminal matters),LLAW3102,Evidence I
McGill University,Canada,ECON 304	,Financial Instruments and Institutions,FINA2330,Financial markets and institutions
McGill University,Canada,FINE 448,Financial derivatives,FINA2322,Derivatives
McGill University,Canada,ACCT354,Financial statement analysis,FINA2321,Financial statement analysis
McGill University,Canada,ACCT354,Financial statement analysis,ACCT3114,Valuation using financial statements
McGill University,Canada,FINE477	,Fintech for Business and Finance,FINAxxxx,Elective (advanced level)
McGill University,Canada,FINE 451,Fixed Income Analysis,FINA3323,Fixed income securitires
McGill University,Canada,COMP202	,Foundations of Programming,COMP1117,Computer Programming
McGill University,Canada,COMP202,Foundations of programming,N/A,Elective
McGill University,Canada,FRSL  408,Français oral: Textes et expressions,FREN2002,French II.2
McGill University,Canada,MGPO 362	,Fundamentals of Entrepreneurship,BUSIxxxx,Elective (Advanced Level)
McGill University,Canada,MATH308	,Fundamentals of Statistical Learning,COMP3354,Statistical Learning
McGill University,Canada,ECON546,Game theory,ECON2214,Games and decisions
McGill University,Canada,EAST350,Gender and Sexuality in Chinese Literature,CHIN1109,Elective
McGill University,Canada,FINE480,Global investments,FINAxxxx,Elective
McGill University,Canada,ECON308,Government Policies toward Business,ECONxxxx,Disciplinary Economics Elective
McGill University,Canada,ECON 440,Health Economics,ECON3224,Health Economics
McGill University,Canada,FINE 456,Hedge Fund Strategies and Trading,FINAxxxx,Elective (advanced level)
McGill University,Canada,ECON460,History of economic thoughts,ECON0107,History of economic thought
McGill University,Canada,ECON305,Industrial organization,ECON2216,Industrial organization
McGill University,Canada,MGCR331,Information Systems,IIMT2601,Management Information Systems
McGill University,Canada,INSY 450,Information Systems Project Management,IIMT4601,Information Systems Project Management
McGill University,Canada,FRSL 208	,Intensive Elementary French ,FREN2001+FREN2002,French II.1+French II.2
McGill University,Canada,ACCT 351,Intermediate financial accounting 1,ACCT2102,Intermediate financial accounting I
McGill University,Canada,ACCT352,Intermediate financial accounting 2,ACCT3103,Intermediate financial accounting II
McGill University,Canada,MGCR382,International Business,STRA3702,International Business Environment
McGill University,Canada,BUSA 391	,International Business Law,BUSIxxxx,Elective
McGill University,Canada,FINE-482 ,International Finance I ,FINA2383,International Financial Management
McGill University,Canada,POLI 243,International Politics of Economic Relations,POLI3080,Global political economy
McGill University,Canada,POLI445,International political economy: monetary relations,POLIxxxx,Elective
